pdb_id,run_name,run_date,structure_type,datasets,source_results_file,slurm_job_id,slurm_task_id,date_utc,conda_env,charmm_path,pac_workers,pac_timeout_budget_s,pac_timeout_detail,tapbs_timeout_override,ph7_only,protocol,salt_bridge_cutoff,topology_files,parameter_files,n_atoms_retained,n_titratable_calc,karlsberg_dir_exists,pac_runs_converged,pac_total_iterations,pac_max_final_hamming,uniprot_id
6ayw,pkad_benchmark_20260622,20260622,crystal,PKAD3,results/pkad_benchmark_20260622/6ayw_results.txt,8493572,333,2026-06-22 15:30:17,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,63904,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,4712,0,False,,,,
6eeg,pkad_benchmark_20260622,20260622,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260622/6eeg_results.txt,8493572,334,2026-06-22 15:30:17,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36930,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1050,50,False,,,,
6gst,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260622/6gst_results.txt,8493572,335,2026-06-22 15:31:18,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,56430,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,3636,0,False,,,,
6k5w,pkad_benchmark_20260622,20260622,crystal,PKAD3,results/pkad_benchmark_20260622/6k5w_results.txt,8493572,336,2026-06-22 15:31:48,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36432,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,971,48,False,,,,
6lyz,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260622/6lyz_results.txt,8493572,337,2026-06-22 15:31:48,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,35157,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1001,0,False,,,,
6mz1,pkad_benchmark_20260622,20260622,crystal,PKAD3,results/pkad_benchmark_20260622/6mz1_results.txt,8493572,338,2026-06-22 15:32:18,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,53149,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,4056,0,False,,,,
6q46,pkad_benchmark_20260622,20260622,crystal,PKAD3,results/pkad_benchmark_20260622/6q46_results.txt,8493572,339,2026-06-22 15:32:49,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,40872,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1675,0,False,,,,
6tim,pkad_benchmark_20260622,20260622,crystal,PKAD3,results/pkad_benchmark_20260622/6tim_results.txt,8493572,340,2026-06-22 15:33:19,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,53149,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,3766,0,False,,,,
7b03,pkad_benchmark_20260622,20260622,crystal,PKAD3,results/pkad_benchmark_20260622/7b03_results.txt,8493572,341,2026-06-22 15:33:19,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,78193,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,8570,210,False,,,,
7m2z,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD-R",results/pkad_benchmark_20260622/7m2z_results.txt,8493572,342,2026-06-22 15:33:49,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,151895,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,18274,0,False,,,,
7rsa,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260622/7rsa_results.txt,8493572,343,2026-06-22 15:35:21,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,35298,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1004,36,False,,,,
7xjd,pkad_benchmark_20260622,20260622,crystal,PKAD-R,results/pkad_benchmark_20260622/7xjd_results.txt,8493572,344,2026-06-22 15:35:20,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,39011,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1855,41,False,,,,
8i41,pkad_benchmark_20260622,20260622,crystal,PKAD-R,results/pkad_benchmark_20260622/8i41_results.txt,8493572,345,2026-06-22 15:36:21,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,110053,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,12700,405,False,,,,
8uoz,pkad_benchmark_20260622,20260622,crystal,PKAD-R,results/pkad_benchmark_20260622/8uoz_results.txt,8493572,346,2026-06-22 15:36:51,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38145,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1684,0,False,,,,
9rat,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260622/9rat_results.txt,8493572,347,2026-06-22 15:37:22,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,35298,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,951,0,False,,,,
9rnt,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260622/9rnt_results.txt,8493572,348,2026-06-22 15:37:52,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,33995,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,797,29,False,,,,
135l,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260623_combined/135l_results.txt,8471511,0,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,35218,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,994,33,False,,,,
1a2j,pkad_benchmark_20260623_combined,combined,crystal,PKAD3,results/pkad_benchmark_20260623_combined/1a2j_results.txt,8471511,1,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38898,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1453,55,False,,,,
1a2l,pkad_benchmark_20260623_combined,combined,crystal,PKAD3,results/pkad_benchmark_20260623_combined/1a2l_results.txt,8471511,2,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,49012,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2800,112,False,,,,
1a2m,pkad_benchmark_20260623_combined,combined,crystal,PKAD3,results/pkad_benchmark_20260623_combined/1a2m_results.txt,8471511,3,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,48928,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2755,110,False,,,,
1a2p,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260623_combined/1a2p_results.txt,8471511,4,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,47320,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2624,108,False,,,,
1a42,pkad_benchmark_20260623_combined,combined,crystal,PKAD3,results/pkad_benchmark_20260623_combined/1a42_results.txt,8471511,5,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,43202,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2038,82,False,,,,
1a6k,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260623_combined/1a6k_results.txt,8471511,6,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38466,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1324,61,False,,,,
1a6m,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260623_combined/1a6m_results.txt,8471511,7,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38466,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1336,61,False,,,,
1a91,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260623_combined/1a91_results.txt,8471511,8,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,32081,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,575,0,False,,,,
1a93,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260623_combined/1a93_results.txt,8471511,9,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,33128,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,525,27,False,,,,
1ac1,pkad_benchmark_20260623_combined,combined,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260623_combined/1ac1_results.txt,8471511,10,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,48769,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2884,108,False,,,,
1acv,pkad_benchmark_20260623_combined,combined,crystal,PKAD3,results/pkad_benchmark_20260623_combined/1acv_results.txt,8471511,11,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,48739,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2888,108,False,,,,
1ans,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260623_combined/1ans_results.txt,8471511,12,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,30138,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,202,0,False,,,,
1ao6,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260623_combined/1ao6_results.txt,8493572,13,2026-06-22 14:09:52,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,98304,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,9198,0,False,,,,
1ars,pkad_benchmark_20260623_combined,combined,crystal,PKAD3,results/pkad_benchmark_20260623_combined/1ars_results.txt,8471511,14,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,49352,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,3069,110,False,,,,
1axt,pkad_benchmark_20260623_combined,combined,crystal,PKAD3,results/pkad_benchmark_20260623_combined/1axt_results.txt,8471511,15,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,50291,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,3350,110,False,,,,
1azp,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260623_combined/1azp_results.txt,8471511,16,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,33718,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,855,34,False,,,,
1b10,pkad_benchmark_20260623_combined,combined,crystal,PKAD3,results/pkad_benchmark_20260623_combined/1b10_results.txt,8471511,17,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,34987,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,870,0,False,,,,
1b2v,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260623_combined/1b2v_results.txt,8471511,18,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,35855,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1261,30,False,,,,
1b2x,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260623_combined/1b2x_results.txt,8471511,19,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,47351,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2604,108,False,,,,
1bcx,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260623_combined/1bcx_results.txt,8471511,20,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,37307,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1445,40,False,,,,
1bed,pkad_benchmark_20260623_combined,combined,crystal,PKAD-R,results/pkad_benchmark_20260623_combined/1bed_results.txt,8471511,21,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38596,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1385,53,False,,,,
1beg,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260623_combined/1beg_results.txt,8471511,22,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,32780,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,715,0,False,,,,
1beo,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260623_combined/1beo_results.txt,8471511,23,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,32854,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,717,16,False,,,,
1bf4,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260623_combined/1bf4_results.txt,8471511,24,2026-06-19 11:43:45,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,33201,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,804,29,False,,,,
1bg8,pkad_benchmark_20260623_combined,combined,crystal,PKAD3,results/pkad_benchmark_20260623_combined/1bg8_results.txt,8471511,25,2026-06-19 11:43:45,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,40920,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1761,66,False,,,,
1bhc,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260623_combined/1bhc_results.txt,8471511,26,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,4480,0,False,,,,
1bi6,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260623_combined/1bi6_results.txt,8471511,27,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,32136,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,403,22,False,,,,
1bmf,pkad_benchmark_20260623_combined,combined,crystal,PKAD3,results/pkad_benchmark_20260623_combined/1bmf_results.txt,8493572,28,2026-06-22 14:09:52,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,184102,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,22722,0,False,,,,
1bni,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260623_combined/1bni_results.txt,8493572,29,2026-06-22 14:09:52,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,47098,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2547,105,False,,,,
1bnj,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260623_combined/1bnj_results.txt,8493572,30,2026-06-22 14:09:52,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,47100,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2581,105,False,,,,
1bnr,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260623_combined/1bnr_results.txt,8471511,31,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,35143,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,878,37,False,,,,
1bnz,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260623_combined/1bnz_results.txt,8471511,32,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,33307,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,832,30,False,,,,
1bpi,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260623_combined/1bpi_results.txt,8471511,33,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,32171,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,460,20,False,,,,
1bus,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260623_combined/1bus_results.txt,8471511,34,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,32063,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,420,20,False,,,,
1bvc,pkad_benchmark_20260623_combined,combined,crystal,PKAD-R,results/pkad_benchmark_20260623_combined/1bvc_results.txt,8471511,35,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38510,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1233,61,False,,,,
1bvi,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260623_combined/1bvi_results.txt,8471511,36,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,50706,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,3108,0,False,,,,
1c8c,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260623_combined/1c8c_results.txt,8471511,37,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,33131,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,830,28,False,,,,
1ca5,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260623_combined/1ca5_results.txt,8471511,38,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,33612,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,847,33,False,,,,
1cdc,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260623_combined/1cdc_results.txt,8471511,39,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,39405,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1518,58,False,,,,
1cvo,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260623_combined/1cvo_results.txt,8471511,40,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,32278,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,486,0,False,,,,
1cx6,pkad_benchmark_20260623_combined,combined,crystal,PKAD3,results/pkad_benchmark_20260623_combined/1cx6_results.txt,8471511,41,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,37557,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1193,51,False,,,,
1d0d,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260623_combined/1d0d_results.txt,8471511,42,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36024,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,943,46,False,,,,
1de3,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260623_combined/1de3_results.txt,8471511,43,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38120,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1200,59,False,,,,
1dg9,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260623_combined/1dg9_results.txt,8471511,44,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38392,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1256,59,False,,,,
1div,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260623_combined/1div_results.txt,8471511,45,2026-06-19 11:43:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,37443,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1148,50,False,,,,
1dsb,pkad_benchmark_20260623_combined,combined,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260623_combined/1dsb_results.txt,8493572,46,2026-06-22 14:09:52,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,48928,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2956,110,False,,,,
1dui,pkad_benchmark_20260623_combined,combined,crystal,PKAD3,results/pkad_benchmark_20260623_combined/1dui_results.txt,8471511,47,2026-06-19 11:43:45,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,39500,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1873,45,False,,,,
